x,y,name,color,xx,yy,line
-0.010564139,0.015082524,Lethal Weapon 4,0,-0.01398782,-0.008938108,0
-0.009302256,0.013678419,The Life Aquatic with Steve Zissou,0,-0.014327516,-0.008384039,0
-0.0076229847,0.013317339,Grease,0,-0.01475367,-0.009593348,0
-0.0049591344,0.012650385,Star Trek V: The Final Frontier,0,-0.01475367,-0.009593348,0
-0.009717571,0.015679074,Into the Wild,0,-0.01475367,-0.009593348,0
-0.007818515,0.014096715,Austin Powers: The Spy Who Shagged Me,0,-0.013763312,-0.0083668195,0
-0.008111007,0.014646244,True Lies,0,-0.014327516,-0.008384039,0
-0.009714385,0.014599062,Singin' in the Rain,0,-0.01475367,-0.009593348,0
-0.007520209,0.014177504,Arthur Christmas,0,-0.01475367,-0.009593348,0
-0.008302834,0.016174244,Babylon 5: The Gathering,0,-0.01475367,-0.009593348,0
-0.006698293,0.012483442,Super,0,-0.013248056,-0.009163515,0
-0.011530848,0.0170518,The Color Purple,0,-0.01475367,-0.009593348,0
-0.009599857,0.01577976,Punch-Drunk Love,0,-0.01475367,-0.009593348,0
-0.0077368417,0.013448166,Die Hard with a Vengeance,0,-0.01475367,-0.009593348,0
-0.010524042,0.016062882,The Day After Tomorrow,0,-0.014327516,-0.008384039,0
-0.009603135,0.016634617,Up,0,-0.01475367,-0.009593348,0
-0.009354673,0.0140158525,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,0,-0.013033594,-0.009130335,0
0.0101637,-0.011236334,Fred Tatasciore,0,-0.01475367,-0.009593348,0
-0.010524042,0.016062882,The Day After Tomorrow,0,-0.014234109,-0.008448136,0
-0.010085758,0.014500344,Rocky Balboa,0,-0.01475367,-0.009593348,0
-0.011836976,0.017912809,Dune,0,-0.01475367,-0.009593348,0
-0.011221111,0.015083783,How Green Was My Valley,0,-0.013093387,-0.00842225,0
-0.0052634273,0.01238353,My Neighbor Totoro,0,-0.01475367,-0.009593348,0
-0.007655679,0.013682582,Meet the Parents,0,-0.01475367,-0.009593348,0
-0.010606097,0.013589957,Richard III,0,-0.01475367,-0.009593348,0
-0.0113652665,0.017049782,The Black Dahlia,0,-0.013763312,-0.0083668195,0
-0.008161178,0.015032567,Ghostbusters II,0,-0.01475367,-0.009593348,0
-0.005836606,0.011423373,Seven Psychopaths,0,-0.013540094,-0.008758918,0
-0.008963413,0.015509149,The Usual Suspects,0,-0.01475367,-0.009593348,0
-0.009484757,0.016541151,Mumford,0,-0.01475367,-0.009593348,0
-0.0079972055,0.014857838,Alvin and the Chipmunks: The Squeakquel,0,-0.01475367,-0.009593348,0
-0.002231676,0.011869368,Fist of the North Star,0,-0.01475367,-0.009593348,0
-0.0130289355,0.0174131,The Longest Day,0,-0.014327516,-0.008384039,0
-0.0094832275,0.016806997,National Treasure,0,-0.014234109,-0.008448136,0
0.00092115445,0.0064017703,Magical Girl Lyrical Nanoha,0,-0.01475367,-0.009593348,0
-0.011413052,0.015230616,Tinker Tailor Soldier Spy,0,-0.014263249,-0.008743403,0
0.010635559,-0.010071034,Wendee Lee,0,-0.01475367,-0.009593348,0
-0.00961462,0.016517734,Precious: Based on the Novel Push by Sapphire,0,-0.014235295,-0.008582365,0
-0.011141637,0.015832273,The Patriot,0,-0.01475367,-0.009593348,0
-0.010453872,0.01638445,Bram Stoker's Dracula,0,-0.012388567,-0.0073754597,0
-0.007026145,0.011416386,Shortbus,0,-0.01475367,-0.009593348,0
-0.0071584173,0.014232731,The Path to 9/11,0,-0.013860638,-0.008913199,0
-0.011941953,0.015454812,Giant,0,-0.01475367,-0.009593348,0
-0.0081750555,0.013141455,The Pink Panther,0,-0.01475367,-0.009593348,0
-0.00938594,0.0139733665,Good,0,-0.01475367,-0.009593348,0
-0.008776526,0.014166952,A Simple Plan,0,-0.01475367,-0.009593348,0
-0.009725171,0.014680568,Stalag 17,0,-0.013763312,-0.0083668195,0
-0.0077160993,0.013428702,Beginners,0,-0.01475367,-0.009593348,0
-0.009693568,0.016153123,1941,0,-0.01475367,-0.009593348,0
0.007159391,-0.009552654,Jess Harnell,0,-0.01475367,-0.009593348,0
0.012103602,-0.011720053,Wally Wingert,0,-0.01475367,-0.009593348,0
-0.010520579,0.015018199,A Prophet,0,-0.014327516,-0.008384039,0
-0.008911921,0.01531289,"Lust, Caution",0,-0.01392077,-0.0085812,0
-0.010856721,0.015924526,The Lord of the Rings: The Two Towers,0,-0.01475367,-0.009593348,0
-0.010638639,0.015271163,What Lies Beneath,0,-0.01475367,-0.009593348,0
-0.0073856693,0.01212423,Garden State,0,-0.01475367,-0.009593348,0
-0.005908302,0.010141413,Tyrannosaur,0,-0.01475367,-0.009593348,0
-0.008946884,0.014807709,The African Queen,0,-0.0136041185,-0.00786566,0
-0.010723932,0.016636109,Babel,0,-0.01475367,-0.009593348,0
-0.0076110153,0.015122363,Halloween,0,-0.01475367,-0.009593348,0
-0.008839966,0.016456638,Bend It Like Beckham,0,-0.013763312,-0.0083668195,0
-0.00889809,0.015521731,American Splendor,0,-0.01475367,-0.009593348,0
-0.012591045,0.018149983,Around the World in 80 Days,0,-0.01475367,-0.009593348,0
0.010131199,-0.010983713,Vic Mignogna,0,-0.01475367,-0.009593348,0
-0.010041092,0.015381207,Mao's Last Dancer,0,-0.01475367,-0.009593348,0
-0.011116014,0.015634626,Solitary Man,0,-0.01475367,-0.009593348,0
-0.010076646,0.012014377,The Last Picture Show,0,-0.01475367,-0.009593348,0
-0.007032757,0.011790167,Management,0,-0.01475367,-0.009593348,0
-0.008130136,0.01234097,Infernal Affairs II,0,-0.013663267,-0.009533441,0
-0.0089333765,0.013800953,In the Name of the Father,0,-0.01475367,-0.009593348,0
-0.0054416168,0.013858247,The Transformers: The Movie,0,-0.01475367,-0.009593348,0
-0.010726702,0.017873017,The Newton Boys,0,-0.01475367,-0.009593348,0
-0.010259047,0.015142454,The Iron Lady,0,-0.01475367,-0.009593348,0
-0.005590183,0.010208606,Iron Sky,0,-0.01475367,-0.009593348,0
-0.0118095055,0.016928978,Waltz with Bashir,0,-0.013763312,-0.0083668195,0
-0.010453872,0.01638445,Bram Stoker's Dracula,0,-0.012825645,-0.008546185,0
-0.007828884,0.013977479,Wonder Woman,0,-0.01475367,-0.009593348,0
-0.0072788955,0.013070466,The Lady,0,-0.01475367,-0.009593348,0
-0.009037226,0.016135868,The Civil War,0,-0.01475367,-0.009593348,0
-0.00284495,0.011300864,Case Closed: The Phantom of Baker Street,0,-0.013141271,-0.008098682,0
-0.007858564,0.014935838,Gone Baby Gone,0,-0.01475367,-0.009593348,0
-0.009320944,0.015030787,Cirque du Freak: The Vampire's Assistant,0,-0.01475367,-0.009593348,0
-0.00539173,0.011297105,Taken,0,-0.013532395,-0.0077048456,0
-0.0066035553,0.010305859,Battle Royale,0,-0.013141271,-0.008098682,0
-0.008855115,0.01462777,Il Postino: The Postman,0,-0.014235295,-0.008582365,0
-0.008120807,0.014505848,Pirates of the Caribbean: On Stranger Tides,0,-0.01475367,-0.009593348,0
-0.010507827,0.014242843,Sabrina,0,-0.01475367,-0.009593348,0
-0.0055026654,0.011934874,Pina,0,-0.014235295,-0.008582365,0
-0.010038018,0.014468213,Lincoln,0,-0.01475367,-0.009593348,0
-0.006023762,0.014212504,From Russia with Love,0,-0.014037185,-0.007943785,0
-0.002231676,0.011869368,Fist of the North Star,0,-0.013141271,-0.008098682,0
-0.006898222,0.013370153,Along Came a Spider,0,-0.01475367,-0.009593348,0
0.008185935,-0.010900771,Cary Elwes,0,-0.01475367,-0.009593348,0
-0.008528795,0.011684363,Kiss of the Spider Woman,0,-0.013769127,-0.008528833,0
-0.0034767727,0.011706552,Gate Keepers 21,0,-0.01475367,-0.009593348,0
-0.009064171,0.015092725,Madagascar 3: Europe's Most Wanted,0,-0.01475367,-0.009593348,0
-0.008260061,0.014821156,The Whistleblower,0,-0.012318261,-0.007409542,0
-0.007086311,0.011925674,Flashdance,0,-0.01475367,-0.009593348,0
-0.01343478,0.01770559,United 93,0,-0.013763312,-0.0083668195,0
-0.0076619056,0.013890041,The Invasion,0,-0.01475367,-0.009593348,0
-0.012972953,0.018307341,Master and Commander: The Far Side of the World,0,-0.013769127,-0.008528833,0
-0.008935563,0.014495018,Z,0,-0.014037185,-0.007943785,0
-0.010965433,0.016575303,Rules of Engagement,0,-0.01475367,-0.009593348,0
-0.008063926,0.013443124,The Pride of the Yankees,0,-0.01475367,-0.009593348,0
-0.0077470196,0.015482224,From Dusk till Dawn,0,-0.014234109,-0.008448136,0
-0.010066718,0.016739838,Monty Python and the Holy Grail,0,-0.01475367,-0.009593348,0
-0.007774197,0.014560461,Invincible,0,-0.01475367,-0.009593348,0
-0.00846772,0.013485163,Affliction,0,-0.01475367,-0.009593348,0
-0.00997779,0.01531394,Frida,0,-0.014037185,-0.007943785,0
-0.0074494067,0.014115153,Hancock,0,-0.01475367,-0.009593348,0
-0.00873806,0.015776878,Scream 3,0,-0.01475367,-0.009593348,0
-0.010468471,0.01584071,The Men Who Stare at Goats,0,-0.01475367,-0.009593348,0
-0.008857488,0.014227953,A Single Man,0,-0.01475367,-0.009593348,0
-0.008832057,0.01305457,Kung Fu Hustle,0,-0.01392077,-0.0085812,0
-0.0100533655,0.016036635,Men in Black,0,-0.01475367,-0.009593348,0
-0.0098581,0.014176987,Scrooged,0,-0.01475367,-0.009593348,0
-0.008581387,0.016388431,The Missing,0,-0.01475367,-0.009593348,0
-0.010576363,0.015337917,Infernal Affairs III,0,-0.01398782,-0.008938108,0
0.009413425,-0.007365933,Cam Clarke,0,-0.01475367,-0.009593348,0
0.00711617,-0.01001825,Brittany Snow,0,-0.01475367,-0.009593348,0
-0.009338902,0.012506466,Days of Being Wild,0,-0.013285547,-0.0085843485,0
-0.008038397,0.014304978,Love Affair,0,-0.01475367,-0.009593348,0
-0.011341318,0.014820811,The French Connection,0,-0.01475367,-0.009593348,0
-0.008083793,0.014433771,Kill Bill Volume 1,0,-0.014327516,-0.008384039,0
-0.008838268,0.014656927,Patch Adams,0,-0.01475367,-0.009593348,0
-0.011619568,0.017187793,Jurassic Park,0,-0.014234109,-0.008448136,0
-0.0100229,0.016212892,The Last of the Mohicans,0,-0.01475367,-0.009593348,0
-0.008793632,0.014533558,Bel Ami,0,-0.01475367,-0.009593348,0
-0.0099634575,0.014921061,Battleground,0,-0.014327516,-0.008384039,0
-0.007744814,0.012895004,Rambo III,0,-0.014037185,-0.007943785,0
-0.009106887,0.01486795,Il Divo,0,-0.014235295,-0.008582365,0
-0.008111007,0.014646244,True Lies,0,-0.01475367,-0.009593348,0
-0.0100326175,0.012748958,West Side Story,0,-0.01475367,-0.009593348,0
-0.0055026654,0.011934874,Pina,0,-0.012638828,-0.008720021,0
-0.012316123,0.017036736,Hamlet,0,-0.01475367,-0.009593348,0
-0.011086096,0.017879125,Mission: Impossible III,0,-0.01475367,-0.009593348,0
-0.0076558255,0.012557455,The Lion in Winter,0,-0.01475367,-0.009593348,0
-0.009519341,0.01560134,How to Train Your Dragon,0,-0.01475367,-0.009593348,0
-0.009355383,0.015333705,De-Lovely,0,-0.014235295,-0.008582365,0
0.014053858,-0.015333711,Frank Welker,0,-0.01475367,-0.009593348,0
-0.005902132,0.013138925,Man of Steel,0,-0.01475367,-0.009593348,0
-0.0075302585,0.01491938,The Scorpion King,0,-0.01475367,-0.009593348,0
-0.009049923,0.013136672,The Flowers of War,0,-0.014040449,-0.008240979,0
-0.011296851,0.014792328,Spartacus,0,-0.01475367,-0.009593348,0
-0.011751428,0.017154122,Zero Dark Thirty,0,-0.01475367,-0.009593348,0
-0.012416682,0.015721664,A Man for All Seasons,0,-0.014327516,-0.008384039,0
-0.006789471,0.0145646315,Tomorrow Never Dies,0,-0.014040449,-0.008240979,0
-0.012023587,0.016155139,Cinema Paradiso,0,-0.013769127,-0.008528833,0
-0.008209177,0.013161856,Atlantic City,0,-0.014327516,-0.008384039,0
-0.0102696065,0.01633412,Slumdog Millionaire,0,-0.01475367,-0.009593348,0
-0.004522299,0.013441581,Naruto Shippuden the Movie: Bonds,0,-0.013141271,-0.008098682,0
-0.0043397928,0.010896293,Iron Man,0,-0.01475367,-0.009593348,0
-0.008839966,0.016456638,Bend It Like Beckham,0,-0.013328469,-0.008775202,0
-0.009202871,0.015803393,Timeline,0,-0.014327516,-0.008384039,0
-0.00806007,0.0138189085,Licence to Kill,0,-0.014234109,-0.008448136,0
-0.013276777,0.015897235,Lawrence of Arabia,0,-0.013314164,-0.008031187,0
-0.011220115,0.01746377,Edward Scissorhands,0,-0.01475367,-0.009593348,0
-0.00701253,0.012139,The Trouble with Harry,0,-0.01475367,-0.009593348,0
-0.010142088,0.015100097,My Left Foot,0,-0.01475367,-0.009593348,0
-0.008826915,0.016202368,Small Soldiers,0,-0.01475367,-0.009593348,0
-0.006791044,0.013585434,"Girl, Interrupted",0,-0.01475367,-0.009593348,0
-0.009086974,0.01585188,The Da Vinci Code,0,-0.01475367,-0.009593348,0
-0.009565887,0.015090798,Nutty Professor II: The Klumps,0,-0.01475367,-0.009593348,0
0.0060682064,-0.005783619,Stephanie Morgenstern,0,-0.01475367,-0.009593348,0
-0.009188366,0.01673836,Cloud Atlas,0,-0.01475367,-0.009593348,0
-0.004218286,0.008957792,Salmon Fishing in the Yemen,0,-0.013248056,-0.009163515,0
-0.010025755,0.016512908,Cats & Dogs,0,-0.01475367,-0.009593348,0
0.011306266,-0.008804324,Shin-ichiro Miki,0,-0.013141271,-0.008098682,0
-0.008121489,0.014547575,Super 8,0,-0.01475367,-0.009593348,0
-0.0015687246,0.009627937,RahXephon,0,-0.014327516,-0.008384039,0
-0.009302256,0.013678419,The Life Aquatic with Steve Zissou,0,-0.014235295,-0.008582365,0
-0.011402621,0.016839286,A Simple Life,0,-0.014040449,-0.008240979,0
-0.010681803,0.014753965,The White Ribbon,0,-0.014065189,-0.009026694,0
-0.0075906008,0.013983683,Body of Lies,0,-0.01475367,-0.009593348,0
-0.008727631,0.014044939,Waterworld,0,-0.01475367,-0.009593348,0
-0.007655679,0.013682582,Meet the Parents,0,-0.012771212,-0.0077699493,0
-0.0075911987,0.013900543,Ip Man,0,-0.013663267,-0.009533441,0
-0.006906909,0.013853526,Donnie Darko,0,-0.01475367,-0.009593348,0
-0.009693516,0.014598029,"Merry Christmas, Mr. Lawrence",0,-0.01475367,-0.009593348,0
-0.0107004335,0.014988539,An Education,0,-0.014327516,-0.008384039,0
-0.011733936,0.015595371,Terms of Endearment,0,-0.01475367,-0.009593348,0
-0.009331696,0.013960117,Analyze This,0,-0.01475367,-0.009593348,0
-0.009338902,0.012506466,Days of Being Wild,0,-0.013449049,-0.0077824574,0
-0.009890501,0.014314026,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,0,-0.01475367,-0.009593348,0
-0.011446949,0.014555348,Network,0,-0.01475367,-0.009593348,0
-0.008403338,0.014427841,Argo,0,-0.01475367,-0.009593348,0
-0.0096706245,0.014300238,Infernal Affairs,0,-0.012771212,-0.0077699493,0
-0.010468076,0.017152267,Van Helsing,0,-0.01475367,-0.009593348,0
-0.012292266,0.01732192,How the West Was Won,0,-0.01475367,-0.009593348,0
-0.011662307,0.016692039,Sleepy Hollow,0,-0.01475367,-0.009593348,0
-0.009312709,0.014490613,W.,0,-0.01475367,-0.009593348,0
-0.007647966,0.0141890235,Spider-Man 2,0,-0.01475367,-0.009593348,0
-0.0076015913,0.014989181,The Hitchhiker's Guide to the Galaxy,0,-0.01475367,-0.009593348,0
-0.008280404,0.014446424,"Synecdoche, New York",0,-0.013763312,-0.0083668195,0
-0.006995223,0.014929388,You Only Live Twice,0,-0.014037185,-0.007943785,0
-0.007655679,0.013682582,Meet the Parents,0,-0.013033594,-0.009130335,0
-0.010777663,0.015276729,The Queen,0,-0.01475367,-0.009593348,0
0.008877878,-0.010696765,Anna Paquin,0,-0.01475367,-0.009593348,0
-0.012325569,0.015715223,The King and I,0,-0.012771212,-0.0077699493,0
-0.009130476,0.01481252,Shanghai Noon,0,-0.014040449,-0.008240979,0
-0.010964525,0.014801791,Topsy Turvy,0,-0.014327516,-0.008384039,0
-0.007429335,0.013895435,Transformers,0,-0.01475367,-0.009593348,0
-0.009490059,0.014230614,Black Robe,0,-0.01475367,-0.009593348,0
-0.0105674695,0.013327204,Being There,0,-0.014235295,-0.008582365,0
-0.0077470196,0.015482224,From Dusk till Dawn,0,-0.01475367,-0.009593348,0
-0.009815996,0.016399922,Wag the Dog,0,-0.01475367,-0.009593348,0
-0.011567877,0.018302819,Avatar,0,-0.014234109,-0.008448136,0
-0.0048387786,0.012949875,Appleseed Ex Machina,0,-0.01475367,-0.009593348,0
-0.008937868,0.015985114,Fair Game,0,-0.014327516,-0.008384039,0
-0.013445686,0.017823406,The Glenn Miller Story,0,-0.01475367,-0.009593348,0
-0.0056120534,0.012129563,Dumb and Dumber,0,-0.013763312,-0.0083668195,0
-0.008199257,0.013986597,Real Steel,0,-0.01475367,-0.009593348,0
-0.00782369,0.013541028,The Gay Divorcee,0,-0.01475367,-0.009593348,0
-0.005958766,0.01253763,ParaNorman,0,-0.01475367,-0.009593348,0
-0.00656174,0.011661347,Gia,0,-0.01475367,-0.009593348,0
-0.009312543,0.016071662,The Dictator,0,-0.01475367,-0.009593348,0
-0.0096514225,0.01651103,High Fidelity,0,-0.012249954,-0.0075086066,0
-0.010562189,0.016380185,K-19: The Widowmaker,0,-0.01475367,-0.009593348,0
0.007405398,-0.00889383,Blythe Danner,0,-0.01475367,-0.009593348,0
-0.0062713963,0.013064331,GoldenEye,0,-0.014234109,-0.008448136,0
-0.0056899604,0.011999257,Can't Stop the Music,0,-0.01475367,-0.009593348,0
-0.010907381,0.0154913645,Love Is a Many-Splendored Thing,0,-0.01475367,-0.009593348,0
-0.011382447,0.016675064,Shrek Forever After,0,-0.01475367,-0.009593348,0
-0.0042148265,0.01060066,Tangled,0,-0.01475367,-0.009593348,0
-0.0072902218,0.012312221,Nine Lives,0,-0.01475367,-0.009593348,0
-0.01077122,0.015608983,Evita,0,-0.01475367,-0.009593348,0
-0.005689702,0.011281735,Norbit,0,-0.01475367,-0.009593348,0
-0.0053748055,0.013403075,A View to a Kill,0,-0.01475367,-0.009593348,0
-0.0060777375,0.011679432,Jesus Christ Superstar,0,-0.01475367,-0.009593348,0
-0.0050441823,0.01059297,Showtime,0,-0.01475367,-0.009593348,0
0.0101637,-0.011236334,Fred Tatasciore,0,-0.01475367,-0.009593348,0
-0.009599116,0.013770453,The Life and Death of Peter Sellers,0,-0.01475367,-0.009593348,0
-0.010943949,0.017161068,Inglourious Basterds,0,-0.014235295,-0.008582365,0
-0.008962997,0.017031323,Die Another Day,0,-0.01475367,-0.009593348,0
-0.00812851,0.015267811,Alvin and the Chipmunks: Chipwrecked,0,-0.01475367,-0.009593348,0
-0.00026843813,0.0081395,Eureka Seven,0,-0.013873264,-0.008463146,0
0.01026231,-0.011262988,Christopher Sabat,0,-0.01475367,-0.009593348,0
-0.013238837,0.016433919,Patton,0,-0.013763312,-0.0083668195,0
-0.0065554297,0.014169339,The Mummy Returns,0,-0.01475367,-0.009593348,0
-0.00961444,0.015810095,Django Unchained,0,-0.014327516,-0.008384039,0
-0.008338037,0.015213874,Mr. & Mrs. Smith,0,-0.014234109,-0.008448136,0
-0.0060923053,0.013989221,Star Trek II: The Wrath of Khan,0,-0.01475367,-0.009593348,0
-0.009535564,0.015575051,Face/Off,0,-0.01475367,-0.009593348,0
-0.008918706,0.014805385,XXX,0,-0.01475367,-0.009593348,0
-0.013213968,0.017104425,Gandhi,0,-0.013128826,-0.0074949176,0
-0.0092996815,0.014076902,House of Wax,0,-0.01475367,-0.009593348,0
-0.008300245,0.014097438,Wallace & Gromit: The Curse of the Were-Rabbit,0,-0.01475367,-0.009593348,0
-0.008296872,0.014832517,I Love You Phillip Morris,0,-0.01475367,-0.009593348,0
-0.007978302,0.014366611,Mrs. Parker and the Vicious Circle,0,-0.01475367,-0.009593348,0
-0.011511814,0.018238777,A Christmas Carol,0,-0.01475367,-0.009593348,0
-0.010386152,0.016759507,The Human Stain,0,-0.01475367,-0.009593348,0
-0.007256673,0.012495579,Margin Call,0,-0.01475367,-0.009593348,0
-0.009773853,0.01627339,Corpse Bride,0,-0.01475367,-0.009593348,0
-0.0080972165,0.01297307,Bobby,0,-0.014234109,-0.008448136,0
-0.0076450617,0.013019581,A Serious Man,0,-0.01475367,-0.009593348,0
-0.008888105,0.012157589,Quo Vadis,0,-0.01475367,-0.009593348,0
-0.008498824,0.016275655,Get Him to the Greek,0,-0.01475367,-0.009593348,0
-0.0079885,0.015623477,Rush Hour,0,-0.013141271,-0.008098682,0
-0.012043673,0.017397046,Cold Mountain,0,-0.01475367,-0.009593348,0
-0.009535564,0.015575051,Face/Off,0,-0.012315026,-0.00835543,0
-0.007533737,0.010887862,The Scarlet Letter,0,-0.01475367,-0.009593348,0
-0.0022107225,0.004117746,Liquid Metal,0,-0.01475367,-0.009593348,0
-0.0077928957,0.013337505,In the Loop,0,-0.01475367,-0.009593348,0
-0.010214678,0.016242247,Ocean's Twelve,0,-0.01475367,-0.009593348,0
-0.009780811,0.014827964,Twelfth Night: Or What You Will,0,-0.01475367,-0.009593348,0
-0.008514594,0.015956538,Valkyrie,0,-0.013763312,-0.0083668195,0
-0.007822204,0.015518074,Spider-Man 3,0,-0.01475367,-0.009593348,0
-0.010564226,0.0164859,Ray,0,-0.01475367,-0.009593348,0
-0.008609176,0.015829975,The Chronicles of Narnia: Prince Caspian,0,-0.01475367,-0.009593348,0
-0.008014141,0.013542447,Sicko,0,-0.014037185,-0.007943785,0
-0.010949349,0.015050921,Shadowlands,0,-0.01475367,-0.009593348,0
-0.0049089454,0.01317051,Final Destination,0,-0.014327516,-0.008384039,0
-0.010309065,0.012761828,The Rose,0,-0.01475367,-0.009593348,0
-0.008267406,0.016030367,The Phantom,0,-0.01475367,-0.009593348,0
-0.011895496,0.015728302,The Deer Hunter,0,-0.014327516,-0.008384039,0
-0.0071947346,0.0119170835,Orange County,0,-0.01475367,-0.009593348,0
-0.00284495,0.011300864,Case Closed: The Phantom of Baker Street,0,-0.013892416,-0.008152291,0
-0.009742402,0.0144681595,Quills,0,-0.01475367,-0.009593348,0
-0.010874349,0.016424859,The Delta Force,0,-0.01475367,-0.009593348,0
-0.01029038,0.017408075,Rango,0,-0.01475367,-0.009593348,0
-0.011550757,0.016569793,The Nutty Professor,0,-0.01475367,-0.009593348,0
-0.008462278,0.012942511,Miracle on 34th Street,0,-0.013715881,-0.008855248,0
-0.011430737,0.015266791,Unforgiven,0,-0.01475367,-0.009593348,0
-0.0103203235,0.015844373,Beloved,0,-0.01475367,-0.009593348,0
-0.008100757,0.014157615,Superman IV: The Quest for Peace,0,-0.014235295,-0.008582365,0
-0.008499186,0.013848449,Eternal Sunshine of the Spotless Mind,0,-0.01475367,-0.009593348,0
0.006698594,-0.00702942,Tina Fey,0,-0.01475367,-0.009593348,0
-0.008781865,0.01478385,Spice World,0,-0.01475367,-0.009593348,0
-0.011245227,0.015705908,"Greystoke: The Legend of Tarzan, Lord of the Apes",0,-0.01475367,-0.009593348,0
-0.009487921,0.01607373,Sucker Punch,0,-0.01475367,-0.009593348,0
-0.011402621,0.016839286,A Simple Life,0,-0.013475628,-0.007868591,0
-0.008528795,0.011684363,Kiss of the Spider Woman,0,-0.01475367,-0.009593348,0
-0.0057200296,0.0127458405,The Smurfs,0,-0.01475367,-0.009593348,0
0.008641753,-0.0075710854,Faye Lansing,0,-0.01475367,-0.009593348,0
-0.006891451,0.01364089,Hellboy II: The Golden Army,0,-0.01475367,-0.009593348,0
-0.005840696,0.013646765,Fast Five,0,-0.014234109,-0.008448136,0
-0.011173115,0.01750851,"New York, I Love You",0,-0.01328443,-0.007945333,0
-0.0065496312,0.01202344,The Last Station,0,-0.01475367,-0.009593348,0
-0.012490974,0.018349256,The Adventures of Tintin: The Secret of the Unicorn,0,-0.01475367,-0.009593348,0
-0.010174847,0.015295744,The Ghost and the Darkness,0,-0.01475367,-0.009593348,0
-0.011221111,0.015083783,How Green Was My Valley,0,-0.01475367,-0.009593348,0
-0.0106157325,0.017018303,Pirates of the Caribbean: Dead Man's Chest,0,-0.013772025,-0.008654627,0
-0.010519825,0.017516835,The Faculty,0,-0.01475367,-0.009593348,0
-0.011116967,0.017175902,Robin Hood,0,-0.01475367,-0.009593348,0
-0.009312543,0.016071662,The Dictator,0,-0.013033594,-0.009130335,0
-0.005840696,0.013646765,Fast Five,0,-0.013769127,-0.008528833,0
-0.007607926,0.013379763,Toy Story 3,0,-0.013763312,-0.0083668195,0
-0.011674481,0.01666434,Chinatown,0,-0.014234109,-0.008448136,0
0.007228463,-0.009266832,Dakota Fanning,0,-0.01475367,-0.009593348,0
0.008505561,-0.007103904,Hilary Haag,0,-0.01475367,-0.009593348,0
-0.009657991,0.014529007,The Remains of the Day,0,-0.01475367,-0.009593348,0
-0.0112016015,0.014705742,The Godfather Part III,0,-0.01475367,-0.009593348,0
-0.005840696,0.013646765,Fast Five,0,-0.01475367,-0.009593348,0
-0.009995136,0.01673744,Angels & Demons,0,-0.014235295,-0.008582365,0
-0.010340228,0.014514992,The Third Man,0,-0.01475367,-0.009593348,0
-0.010576363,0.015337917,Infernal Affairs III,0,-0.01392077,-0.0085812,0
-0.011042607,0.017364355,Harry Potter and the Prisoner of Azkaban,0,-0.01475367,-0.009593348,0
-0.0067537464,0.012396798,Kill Bill Volume 2,0,-0.01392077,-0.0085812,0
-0.0095988875,0.013490763,Gulliver's Travels,0,-0.01475367,-0.009593348,0
-0.010550148,0.013587482,Julia,0,-0.014037185,-0.007943785,0
-0.009735971,0.014874687,My Sister's Keeper,0,-0.01475367,-0.009593348,0
-0.008916827,0.015616497,Superman II: The Richard Donner Cut,0,-0.01475367,-0.009593348,0
-0.004053667,0.011643367,Night at the Museum,0,-0.01475367,-0.009593348,0
-0.012782476,0.016233968,The Best Years of Our Lives,0,-0.01475367,-0.009593348,0
-0.010206861,0.016952755,Date Night,0,-0.01475367,-0.009593348,0
-0.008963413,0.015509149,The Usual Suspects,0,-0.014263249,-0.008743403,0
-0.0074640987,0.012773568,The Man Who Knew Too Much,0,-0.014327516,-0.008384039,0
-0.00880304,0.014592977,J. Edgar,0,-0.01475367,-0.009593348,0
-0.0055026654,0.011934874,Pina,0,-0.014327516,-0.008384039,0
-0.007265726,0.013221632,Superman III,0,-0.014235295,-0.008582365,0
-0.00865707,0.013562621,Working Girl,0,-0.01475367,-0.009593348,0
-0.0034767727,0.011706552,Gate Keepers 21,0,-0.01475367,-0.009593348,0
-0.009435419,0.013001243,Thoroughly Modern Millie,0,-0.014234109,-0.008448136,0
-0.010965433,0.016575303,Rules of Engagement,0,-0.013532395,-0.0077048456,0
-0.007655679,0.013682582,Meet the Parents,0,-0.014234109,-0.008448136,0
0.010809337,-0.012881614,Bryan Cranston,0,-0.01475367,-0.009593348,0
-0.012389465,0.017568735,Who Framed Roger Rabbit,0,-0.01475367,-0.009593348,0
-0.011266146,0.016568344,Ed Wood,0,-0.01475367,-0.009593348,0
-0.010843095,0.014172546,The Philadelphia Story,0,-0.01475367,-0.009593348,0
-0.006388681,0.013553747,Thirteen,0,-0.014234109,-0.008448136,0
-0.009968842,0.015725445,Pearl Harbor,0,-0.01475367,-0.009593348,0
-0.010094856,0.016900297,Harry Potter and the Order of the Phoenix,0,-0.01475367,-0.009593348,0
-0.005879176,0.0110335285,Deuce Bigalow: European Gigolo,0,-0.013715881,-0.008855248,0
-0.0095988875,0.013490763,Gulliver's Travels,0,-0.01475367,-0.009593348,0
-0.0053481827,0.012866357,Sailor Moon R the Movie: Promise of the Rose,0,-0.013141271,-0.008098682,0
